"ID","info","inCore","count","MK-ID"
"Pagand P, 2000, AQUACULT ENG","Pagand P, 2000, AQUACULT ENG, V22, P137",False,1,"None"
"Papatryphon E, 2005, ENVIRON MANAGE","Papatryphon E, 2005, ENVIRON MANAGE, V35, P161",False,1,"None"
"Ridha Mt, 2001, AQUACULT ENG","Ridha Mt, 2001, AQUACULT ENG, V24, P157",False,1,"None"
"Rokocy Je, 1993, TECHNIQUES MODERN AQ","Rokocy Je, 1993, TECHNIQUES MODERN AQ, P148",False,1,"None"
"Schulz C, 2003, AQUACULTURE","Schulz C, 2003, AQUACULTURE, V217, P207",False,2,"None"
"Snow A M, 2008, AMERICAN JOURNAL OF ENVIRONMENTAL SCIENCES","Snow A M, 2008, AMERICAN JOURNAL OF ENVIRONMENTAL SCIENCES, V4, P89",False,1,"None"
"Timmons M B, 1994, AQUACULTURE WATER RE","Timmons M B, 1994, AQUACULTURE WATER RE, P333",False,1,"None"
"*Un Fao, 2006, STAT WORLD AQ","*Un Fao, 2006, STAT WORLD AQ, P145",False,1,"None"
"Vaillant N, 2004, J ENVIRON QUAL","Vaillant N, 2004, J ENVIRON QUAL, V33, P695",False,1,"None"
"Adler P, 2001, AQUAPONICS J","Adler P, 2001, AQUAPONICS J, V5, P15",False,2,"None"
"*Atcc, 2006, ATCC 221 NITR AM TYP","*Atcc, 2006, ATCC 221 NITR AM TYP",False,1,"None"
"Campbell Na, 2002, BIOLOGY","Campbell Na, 2002, BIOLOGY",False,2,"None"
"Chapman Fa, 2000, 1051 U FLOR I FOOD A","Chapman Fa, 2000, 1051 U FLOR I FOOD A",False,1,"None"
"Colt J, 1976, AQUACULTURE","Colt J, 1976, AQUACULTURE, V8, P209",False,2,"None"
"Debusk Wf, 1999, WASTEWATER TREATMENT","Debusk Wf, 1999, WASTEWATER TREATMENT",False,2,"None"
"Feng P, 2001, MOST PROBABLE NUMBER","Feng P, 2001, MOST PROBABLE NUMBER",False,1,"None"
"Féray C, 1999, MICROB ECOL","Féray C, 1999, MICROB ECOL, V37, P208",False,1,"None"
"Francisfloyd R, 1996, AMMONIA FA 16","Francisfloyd R, 1996, AMMONIA FA 16",False,1,"None"
"Gold Mv, 1999, SUSTAINABLE AGR DEFI","Gold Mv, 1999, SUSTAINABLE AGR DEFI, VVOLUME 99",False,1,"None"
"Gomez Ka, 1984, STAT PROCEDURES AGR","Gomez Ka, 1984, STAT PROCEDURES AGR, V2ND",False,1,"None"
"Hagopian Ds, 1998, AQUACULT ENG","Hagopian Ds, 1998, AQUACULT ENG, V18, P223",False,3,"None"
"Hochheimer Jn, 1998, P 2 INT C REC AQ ROA","Hochheimer Jn, 1998, P 2 INT C REC AQ ROA, P291",False,2,"None"
"Hochmuth G, 2003, CIR1144","Hochmuth G, 2003, CIR1144",False,1,"None"
"Hochmuth Gj, 2001, FLORIDA GREENHOUSE V","Hochmuth Gj, 2001, FLORIDA GREENHOUSE V, V3",False,1,"None"
"Hochmuth Gj, 2007, 9610 N FLOR RES ED C","Hochmuth Gj, 2007, 9610 N FLOR RES ED C",False,1,"None"
"Lang Hj, 1997, J AM SOC HORTIC SCI","Lang Hj, 1997, J AM SOC HORTIC SCI, V122, P709",False,1,"None"
"Lim C, 2006, TILAPIA BIOL CULTURE","Lim C, 2006, TILAPIA BIOL CULTURE",False,2,"None"
"Losordo Tm, 1999, SO REGIONAL AQUACULT","Losordo Tm, 1999, SO REGIONAL AQUACULT, V453",False,1,"None"
"Madigan M T, 2003, BROCK BIOL MICROORGA","Madigan M T, 2003, BROCK BIOL MICROORGA, V10TH",False,2,"None"
"Marschner H, 2003, MINERAL NUTR HIGHER","Marschner H, 2003, MINERAL NUTR HIGHER, V2ND",False,2,"None"
"Mitsch Wj, 2007, WETLANDS","Mitsch Wj, 2007, WETLANDS, V4",False,2,"None"
"Papen H, 1998, PLANT SOIL","Papen H, 1998, PLANT SOIL, V199, P123",False,1,"None"
"Popma T, 1999, SO REGIONAL AQUACULT","Popma T, 1999, SO REGIONAL AQUACULT, V283",False,1,"None"
"Prosser Ji, 1986, NITRIFICATION SOC MI","Prosser Ji, 1986, NITRIFICATION SOC MI, V20",False,1,"None"
"Prosser Ji, 1986, SPECIAL PUBLICATION","Prosser Ji, 1986, SPECIAL PUBLICATION, V20",False,1,"None"
"Schwarz D, 1999, ACTA HORTIC","Schwarz D, 1999, ACTA HORTIC, V481, P371",False,1,"None"
"Smith Rw, 2004, MINER METALL PROC","Smith Rw, 2004, MINER METALL PROC, V21, P27",False,1,"None"
"Smorczewski Wt, 1991, CAN J MICROBIOL","Smorczewski Wt, 1991, CAN J MICROBIOL, V37, P828",False,1,"None"
"Timmons Mb, 2002, NE REGIONAL AQUACULT","Timmons Mb, 2002, NE REGIONAL AQUACULT, V01-002",False,1,"None"
"Tyson R V, 2001, PROCEEDINGS OF THE FLORIDA STATE HORTICULTURAL SOCIETY","Tyson R V, 2001, PROCEEDINGS OF THE FLORIDA STATE HORTICULTURAL SOCIETY, V114, P280",False,1,"None"
"Verhagen Fjm, 1994, SOIL BIOL BIOCHEM","Verhagen Fjm, 1994, SOIL BIOL BIOCHEM, V26, P89",False,2,"None"
"Al Hafedh Ys, 1999, AQUAC RES","Al Hafedh Ys, 1999, AQUAC RES, V30, P385",False,2,"None"
"American Society Of Heating Raa-C, 2013, HDB FUND","American Society Of Heating Raa-C, 2013, HDB FUND",False,1,"None"
"Danaher Jj, 2009, TECHNICAL B U VIRGIN","Danaher Jj, 2009, TECHNICAL B U VIRGIN, V14, P1",False,1,"None"
"Rakocy Je, 1989, TANK CULTURE TILAPIA","Rakocy Je, 1989, TANK CULTURE TILAPIA, P1",False,1,"None"
"Rakocy Je, 1984, AUB S FISH AQU AUB A","Rakocy Je, 1984, AUB S FISH AQU AUB A, P103",False,1,"None"
"Savidov N, 2005, AQQUPONICS J","Savidov N, 2005, AQQUPONICS J, V37, P1",False,1,"None"
"Unep, 1998, SOURCEBOOK ALTERNATI","Unep, 1998, SOURCEBOOK ALTERNATI",False,1,"None"
"Usda, 2013, USDA SMALL FARM DEF","Usda, 2013, USDA SMALL FARM DEF",False,1,"None"
"Usda, 2015, FARM HOUS WELLB","Usda, 2015, FARM HOUS WELLB",False,1,"None"
"Watson Am, 2013, LIPIDS","Watson Am, 2013, LIPIDS, V48, P899",False,2,"None"
"Börjesson G, 2000, ENVIRON SCI TECHNOL","Börjesson G, 2000, ENVIRON SCI TECHNOL, V34, P4044",False,1,"None"
"Butterworth E, 2013, ECOL ENG","Butterworth E, 2013, ECOL ENG, V54, P236",False,1,"None"
"Chen S, 2015, DESALINATION","Chen S, 2015, DESALINATION, V363, P37",False,1,"None"
"Dokianakis Sn, 2004, WATER SCI TECHNOL","Dokianakis Sn, 2004, WATER SCI TECHNOL, V50, P341",False,1,"None"
"Eshaghzadeh H, 2015, AQUACULT NUTR","Eshaghzadeh H, 2015, AQUACULT NUTR, V21, P242",False,1,"None"
"Fang F, 2009, APPL MICROBIOL BIOT","Fang F, 2009, APPL MICROBIOL BIOT, V83, P1159",False,1,"None"
"Gross A, 2003, AQUACULTURE","Gross A, 2003, AQUACULTURE, V223, P51",False,1,"None"
"Hargreaves Ja, 1998, AQUACULTURE","WOS:000075858200001, Hargreaves JA, Nitrogen biogeochemistry of aquaculture ponds, AQUACULTURE, 166, 181",True,4,"WOS:000075858200001"
"Hu Z, 2014, SCI TOTAL ENVIRON","Hu Z, 2014, SCI TOTAL ENVIRON, V470, P193",False,4,"None"
"Intergovernmental Panel On Climate Change (Ipcc), 2007, CLIMATE CHANGE 2007","Intergovernmental Panel On Climate Change (Ipcc), 2007, CLIMATE CHANGE 2007, P114",False,2,"None"
"Kimochi Y, 1998, J FERMENT BIOENG","Kimochi Y, 1998, J FERMENT BIOENG, V86, P202",False,1,"None"
"Krol Dj, 2015, SCI TOTAL ENVIRON","Krol Dj, 2015, SCI TOTAL ENVIRON, V511, P362",False,1,"None"
"Lobillo Jr, 2014, ITEA-INF TEC ECON AG","Lobillo Jr, 2014, ITEA-INF TEC ECON AG, V110, P142",False,1,"None"
"Martir-Torres Mc, 2013, SOIL BIOL BIOCHEM","Martir-Torres Mc, 2013, SOIL BIOL BIOCHEM, V57, P758",False,1,"None"
"Nootong K, 2011, J WORLD AQUACULT SOC","Nootong K, 2011, J WORLD AQUACULT SOC, V42, P339",False,1,"None"
"Rakocy Je, 2004, AQ PROD TIL BAS COMP","Rakocy Je, 2004, AQ PROD TIL BAS COMP",False,1,"None"
"Stieglmeier M, 2014, ISME J","Stieglmeier M, 2014, ISME J, V8, P1135",False,1,"None"
"Takaya N, 2003, APPL ENVIRON MICROB","Takaya N, 2003, APPL ENVIRON MICROB, V69, P3152",False,1,"None"
"Thangam Y, 2014, INT J SCI ENG RES","Thangam Y, 2014, INT J SCI ENG RES, V5, P789",False,2,"None"
"Van Den Hende S, 2014, BIORESOURCE TECHNOL","Van Den Hende S, 2014, BIORESOURCE TECHNOL, V159, P342",False,1,"None"
"Wang Jy, 2011, BIOL FERT SOILS","Wang Jy, 2011, BIOL FERT SOILS, V47, P887",False,1,"None"
"Zhang Jb, 2005, CHEMOSPHERE","Zhang Jb, 2005, CHEMOSPHERE, V59, P1703",False,1,"None"
"Andreadakis A, 1999, WATER SCI TECHNOL","Andreadakis A, 1999, WATER SCI TECHNOL, V40, P253",False,1,"None"
"Antonelli M, 2008, ENVIRON ENG SCI","Antonelli M, 2008, ENVIRON ENG SCI, V25, P363",False,1,"None"
"Brissaud F, 2008, DESALINATION","Brissaud F, 2008, DESALINATION, V218, P24",False,1,"None"
"Epa, 2004, GUID WAT REUS","Epa, 2004, GUID WAT REUS, P478",False,1,"None"
"Goulden M, 2005, THESIS I AQUACULTURE","Goulden M, 2005, THESIS I AQUACULTURE",False,1,"None"
"Hijnen Wam, 2006, WATER RES","Hijnen Wam, 2006, WATER RES, V40, P3",False,1,"None"
"Jolis D, 2001, WATER ENVIRON RES","Jolis D, 2001, WATER ENVIRON RES, V73, P233",False,1,"None"
"Singh S, 1996, THESIS VIRGINIA POLY","Singh S, 1996, THESIS VIRGINIA POLY",False,1,"None"
"Who (World Health Organization), 1989, WHO TECH B SER","Who (World Health Organization), 1989, WHO TECH B SER, V77",False,1,"None"
"Alleman J E, 2002, BEHAV PHYSL NITRIFYI","Alleman J E, 2002, BEHAV PHYSL NITRIFYI",False,1,"None"
"Burgoon P S, 1984, PROCEEDINGS","Burgoon P S, 1984, PROCEEDINGS, ,",False,1,"None"
"Dontje Jh, 1999, T ASAE","Dontje Jh, 1999, T ASAE, V42, P1073",False,1,"None"
"Graves Cj, 1993, HORTICULT REV","Graves Cj, 1993, HORTICULT REV, V5, P1",False,1,"None"
"Imsande J, 1994, PLANT PHYSIOL","Imsande J, 1994, PLANT PHYSIOL, V105, P3",False,1,"None"
"Ingram B, 2002, VICT I AN SCI ATTW V","Ingram B, 2002, VICT I AN SCI ATTW V",False,1,"None"
"Masser Mp, 1999, S REGIONAL AQUACULTU","Masser Mp, 1999, S REGIONAL AQUACULTU, V452",False,1,"None"
"Morgan L, 2019, ORGANIC HYDROPONIC F","Morgan L, 2019, ORGANIC HYDROPONIC F",False,1,"None"
"Salsac L, 1987, PLANT PHYSIOL BIOCH","Salsac L, 1987, PLANT PHYSIOL BIOCH, V25, P805",False,1,"None"
"Singh S, 1996, T ASAE","Singh S, 1996, T ASAE, V39, P2241",False,1,"None"
"Wren Sw, 1984, THESIS TEXAS A M U T","Wren Sw, 1984, THESIS TEXAS A M U T",False,1,"None"
"Bittsanszky A, 2015, INT PLANT PROT C IPP","Bittsanszky A, 2015, INT PLANT PROT C IPP",False,1,"None"
"Bruhn Jb, 2005, DIS AQUAT ORGAN","Bruhn Jb, 2005, DIS AQUAT ORGAN, V65, P43",False,1,"None"
"Etyemez M, 2015, RES VET SCI","Etyemez M, 2015, RES VET SCI, V100, P8",False,1,"None"
"Flury P, 2016, ISME J","Flury P, 2016, ISME J, V10, P2527",False,1,"None"
"Garrity Gm, 2005, BERGEYS MANUAL SYSTE","Garrity Gm, 2005, BERGEYS MANUAL SYSTE, P770",False,1,"None"
"Goddek S, 2016, WATER-SUI","Goddek S, 2016, WATER-SUI, V8",False,3,"None"
"Graber A, 2014, C VIVUS TRANSM INN K","Graber A, 2014, C VIVUS TRANSM INN K",False,1,"None"
"Haas D, 2005, NAT REV MICROBIOL","Haas D, 2005, NAT REV MICROBIOL, V3, P307",False,1,"None"
"Hill Tcj, 2003, FEMS MICROBIOL ECOL","Hill Tcj, 2003, FEMS MICROBIOL ECOL, V43, P1",False,1,"None"
"Kowalchuk Ga, 2001, ANNU REV MICROBIOL","Kowalchuk Ga, 2001, ANNU REV MICROBIOL, V55, P485",False,2,"None"
"Li Tt, 2015, MICROB ECOL","Li Tt, 2015, MICROB ECOL, V69, P25",False,1,"None"
"Lugtenberg B, 2009, ANNU REV MICROBIOL","Lugtenberg B, 2009, ANNU REV MICROBIOL, V63, P541",False,1,"None"
"Oshiki M, 2016, ENVIRON MICROBIOL","Oshiki M, 2016, ENVIRON MICROBIOL, V18, P2784",False,1,"None"
"Pang Mb, 2015, SCI REP-UK","Pang Mb, 2015, SCI REP-UK, V5",False,1,"None"
"Revsbech Np, 2006, ANTON LEEUW INT J G","Revsbech Np, 2006, ANTON LEEUW INT J G, V90, P361",False,1,"None"
"Rurangwa E, 2015, REV AQUACULT","WOS:000356013700003, Rurangwa Eugene, Microorganisms in recirculating aquaculture systems and their management, REVIEWS IN AQUACULTURE, 7, 117",True,1,"WOS:000356013700003"
"Schmautz Z, 2015, THESIS","Schmautz Z, 2015, THESIS, P86",False,1,"None"
"Sirakov I, 2016, WATER-SUI","Sirakov I, 2016, WATER-SUI, V8",False,1,"None"
"Somerville C, 2014, FAO FISH AQUAC","Somerville C, 2014, FAO FISH AQUAC",False,1,"None"
"Tian Hl, 2015, APPL MICROBIOL BIOT","Tian Hl, 2015, APPL MICROBIOL BIOT, V99, P3279",False,1,"None"
"Tokuyama T, 2004, J BIOSCI BIOENG","Tokuyama T, 2004, J BIOSCI BIOENG, V98, P309",False,1,"None"
"Tsuchiya C, 2008, LETT APPL MICROBIOL","Tsuchiya C, 2008, LETT APPL MICROBIOL, V46, P43",False,1,"None"
"Wang Q, 2007, APPL ENVIRON MICROB","Wang Q, 2007, APPL ENVIRON MICROB, V73, P5261",False,1,"None"
"American Public Health Association, 2005, STANDARD METHODS EXA","American Public Health Association, 2005, STANDARD METHODS EXA",False,1,"None"
"Avis Tj, 2008, SOIL BIOL BIOCHEM","WOS:000257616100022, Avis Tyler J., Multifaceted beneficial effects of rhizosphere microorganisms on plant health and productivity, SOIL BIOLOGY & BIOCHEMISTRY, 40, 1733",True,1,"WOS:000257616100022"
"Cherif M, 1997, EUR J PLANT PATHOL","WOS:A1997XC04100007, Cherif M, Effect of oxygen concentration on plant growth lipid peroxidation and receptivity of tomato roots to Pythium F under hydroponic conditions, EUROPEAN JOURNAL OF PLANT PATHOLOGY, 103, 255",True,2,"WOS:A1997XC04100007"
"Dalsgaard J, 2011, AQUACULTURE","Dalsgaard J, 2011, AQUACULTURE, V313, P92",False,2,"None"
"Dionne A, 2012, CAN J PLANT PATHOL","Dionne A, 2012, CAN J PLANT PATHOL, V34, P51",False,1,"None"
"Dorais M, 2001, HORTICULTURAL REVIEWS","Dorais M, 2001, HORTICULTURAL REVIEWS, V26, P239",False,1,"None"
"Dorais M, 2015, HORTICULTUR IN PRESS","Dorais M, 2015, HORTICULTUR IN PRESS, V43",False,1,"None"
"Green Vs, 2006, SOIL BIOL BIOCHEM","Green Vs, 2006, SOIL BIOL BIOCHEM, V38, P693",False,1,"None"
"Islam Ms, 2005, MAR POLLUT BULL","Islam Ms, 2005, MAR POLLUT BULL, V50, P48",False,2,"None"
"Jeffers Sn, 1986, PLANT DIS","Jeffers Sn, 1986, PLANT DIS, V70, P1038",False,2,"None"
"Komada H, 1975, REVIEW OF PLANT PROTECTION RESEARCH","Komada H, 1975, REVIEW OF PLANT PROTECTION RESEARCH, V8, P114",False,1,"None"
"Littell R, 2002, SAS LINEAR MODELS","Littell R, 2002, SAS LINEAR MODELS",False,1,"None"
"Littell Rc, 1998, J ANIM SCI","Littell Rc, 1998, J ANIM SCI, V76, P1216",False,1,"None"
"Raviv M, 2005, BIORESOURCE TECHNOL","Raviv M, 2005, BIORESOURCE TECHNOL, V96, P419",False,1,"None"
"Raviv M, 2008, ACTA HORTIC","Raviv M, 2008, ACTA HORTIC, P39",False,1,"None"
"Salazar Fj, 2007, BIORESOURCE TECHNOL","Salazar Fj, 2007, BIORESOURCE TECHNOL, V98, P3322",False,1,"None"
"Strasser Rj, 1995, PHOTOCHEM PHOTOBIOL","Strasser Rj, 1995, PHOTOCHEM PHOTOBIOL, V61, P32",False,1,"None"
"Aquaponics Philippines, 2013, AQ PHIL","Aquaponics Philippines, 2013, AQ PHIL",False,1,"None"
"Aquaponics Philippines, 2014, COMM AQ SET PHIL","Aquaponics Philippines, 2014, COMM AQ SET PHIL",False,1,"None"
"Bir, 2015, VAL ADD TAX","Bir, 2015, VAL ADD TAX, VHTTP://WWW.BIR.GOV.PH/INDEX.PHP/TAX-INFORMATION/VALUE-ADDED-TAX.HTML",False,1,"None"
"Boardman Ae, 2011, J BENEFIT-COST ANAL","Boardman Ae, 2011, J BENEFIT-COST ANAL, V2",False,1,"None"
"Buysens S, 2011, CONSUMENTENONDERZOEK","Buysens S, 2011, CONSUMENTENONDERZOEK",False,1,"None"
"Chambers Rg, 2002, AM J AGR ECON","Chambers Rg, 2002, AM J AGR ECON, V84, P320",False,1,"None"
"Chaves P, 1999, AQUACULT ECON MANAG","Chaves P, 1999, AQUACULT ECON MANAG, V3, P83",False,2,"None"
"Cororaton Cb, 2009, 161 IFPRI","Cororaton Cb, 2009, 161 IFPRI",False,1,"None"
"Countrystat, 2015, FOOD AGR DAT NETW","Countrystat, 2015, FOOD AGR DAT NETW",False,1,"None"
"Daneshvar S, 2010, 2 INT C ENG SYST MAN","Daneshvar S, 2010, 2 INT C ENG SYST MAN",False,1,"None"
"Diver S, 2006, WATER-SUI","Diver S, 2006, WATER-SUI, P1",False,1,"None"
"Eding Eh, 1999, ZUCHT PRODUKTION SUS","Eding Eh, 1999, ZUCHT PRODUKTION SUS, P436",False,1,"None"
"Engle Cr, 2015, USITC PUBL","Engle Cr, 2015, USITC PUBL, V5006",False,1,"None"
"Fao, 2001, INTEGRATED AGR AQUAC","Fao, 2001, INTEGRATED AGR AQUAC",False,1,"None"
"Fao, 2014, 589 FAO","Fao, 2014, 589 FAO",False,1,"None"
"Gardner Bl, 1986, CROP INSURANCE AGR D","Gardner Bl, 1986, CROP INSURANCE AGR D, P1986",False,1,"None"
"Gravel V, 2015, CAN J PLANT SCI","WOS:000360991800026, Gravel Valerie, Fish effluents promote root growth and suppress fungal diseases in tomato transplants, CANADIAN JOURNAL OF PLANT SCIENCE, 95, 427",True,1,"WOS:000360991800026"
"Hanley N, 1993, COST BENEFIT ANAL EN","Hanley N, 1993, COST BENEFIT ANAL EN",False,1,"None"
"Henriques Ard, 2000, ANN BOT-LONDON","Henriques Ard, 2000, ANN BOT-LONDON, V86, P1073",False,1,"None"
"Hogendoorn H, 1983, AQUACULTURE","Hogendoorn H, 1983, AQUACULTURE, V35, P1",False,1,"None"
"Inapro, 2014, INN MOD DEM BAS WAT","Inapro, 2014, INN MOD DEM BAS WAT",False,1,"None"
"Kanial S, 2006, EGYPTIAN J AQUATIC B","Kanial S, 2006, EGYPTIAN J AQUATIC B, V10, P85",False,1,"None"
"Langen E, 2009, GROENTEN FRUIT WEEKB","Langen E, 2009, GROENTEN FRUIT WEEKB, V49, P11",False,1,"None"
"Minkenberg Opjm, 1990, OECOLOGIA","Minkenberg Opjm, 1990, OECOLOGIA, V83, P291",False,1,"None"
"Mori M, 2008, EUR J AGRON","Mori M, 2008, EUR J AGRON, V29, P135",False,1,"None"
"Nguyen N, 2016, AQUACULTURE IN PRESS","Nguyen N, 2016, AQUACULTURE IN PRESS",False,1,"None"
"Perkins F, 1994, DISCOUNTED PROJECT A","Perkins F, 1994, DISCOUNTED PROJECT A",False,1,"None"
"Priva, 2009, VIST GLAST","Priva, 2009, VIST GLAST",False,1,"None"
"Roumasset J, 2007, REASSERTING THE RURAL DEVELOPMENT AGENDA: LESSONS LEARNED AND EMERGING CHALLENGES IN ASIA","Roumasset J, 2007, REASSERTING THE RURAL DEVELOPMENT AGENDA: LESSONS LEARNED AND EMERGING CHALLENGES IN ASIA, P33",False,1,"None"
"Rupasinghe Jw, 2006, P IIFET PORTHSM","Rupasinghe Jw, 2006, P IIFET PORTHSM",False,1,"None"
"Sajjadinia A, 2010, AUSTRALIAN JOURNAL OF AGRICULTURAL ENGINEERING","Sajjadinia A, 2010, AUSTRALIAN JOURNAL OF AGRICULTURAL ENGINEERING, V1, P1",False,1,"None"
"Testa R, 2015, ECOL ENG","Testa R, 2015, ECOL ENG, V83, P227",False,1,"None"
"Vergote N, 2009, PROVINCIAAL PROEFCEN","Vergote N, 2009, PROVINCIAAL PROEFCEN",False,1,"None"
"Yoshida T, 1997, JAPANESE JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION","Yoshida T, 1997, JAPANESE JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION, V68, P178",False,1,"None"
"Atwood Hl, 2003, J WORLD AQUACULT SOC","Atwood Hl, 2003, J WORLD AQUACULT SOC, V34, P518",False,1,"None"
"Baker Nr, 2008, ANNU REV PLANT BIOL","Baker Nr, 2008, ANNU REV PLANT BIOL, V59, P89",False,1,"None"
"Ben Amor N, 2005, PLANT SCI","Ben Amor N, 2005, PLANT SCI, V168, P889",False,1,"None"
"Chen Xg, 1997, J PLANT NUTR","Chen Xg, 1997, J PLANT NUTR, V20, P1403",False,1,"None"
"De Vos Ac, 2013, ENVIRON EXP BOT","De Vos Ac, 2013, ENVIRON EXP BOT, V92, P154",False,1,"None"
"Deviller G, 2004, AQUACULTURE","Deviller G, 2004, AQUACULTURE, V235, P331",False,1,"None"
"Díaz Fj, 2013, AGR WATER MANAGE","Díaz Fj, 2013, AGR WATER MANAGE, V118, P59",False,1,"None"
"Dray S, 2007, J STAT SOFTW","Dray S, 2007, J STAT SOFTW, V22, P1",False,1,"None"
"Epstein E, 1972, P412","Epstein E, 1972, P412",False,1,"None"
"Fageria Nk, 2009, J PLANT NUTR","Fageria Nk, 2009, J PLANT NUTR, V32, P1044",False,1,"None"
"Fao, 2012, FIN RES PUSH BRINK K","Fao, 2012, FIN RES PUSH BRINK K",False,1,"None"
"Fao, 2008, FAO WAT REP","Fao, 2008, FAO WAT REP, P38",False,1,"None"
"Flowers Tj, 2008, NEW PHYTOL","Flowers Tj, 2008, NEW PHYTOL, V179, P945",False,2,"None"
"Forsberg Ja, 1997, ENVIRON BIOL FISH","Forsberg Ja, 1997, ENVIRON BIOL FISH, V49, P119",False,1,"None"
"Grattan Sr, 1999, SCI HORTIC-AMSTERDAM","Grattan Sr, 1999, SCI HORTIC-AMSTERDAM, V78, P127",False,1,"None"
"Hernández-López J, 2003, AQUAC RES","Hernández-López J, 2003, AQUAC RES, V34, P1201",False,1,"None"
"Hothorn T, 2008, BIOMETRICAL J","Hothorn T, 2008, BIOMETRICAL J, V50, P346",False,1,"None"
"Hu Yc, 2005, J PLANT NUTR SOIL SC","Hu Yc, 2005, J PLANT NUTR SOIL SC, V168, P541",False,1,"None"
"Katschnig D, 2013, ENVIRON EXP BOT","Katschnig D, 2013, ENVIRON EXP BOT, V92, P32",False,2,"None"
"Kaur T, 2013, PLOS ONE","Kaur T, 2013, PLOS ONE, V8",False,1,"None"
"Klomjek P, 2005, CHEMOSPHERE","Klomjek P, 2005, CHEMOSPHERE, V58, P585",False,1,"None"
"Koyro H W, 2011, EMIRATES JOURNAL OF FOOD AND AGRICULTURE","Koyro H W, 2011, EMIRATES JOURNAL OF FOOD AND AGRICULTURE, V23, P1",False,1,"None"
"Ksouri R, 2012, CRIT REV BIOTECHNOL","Ksouri R, 2012, CRIT REV BIOTECHNOL, V32, P289",False,2,"None"
"Lichtenthaler Hk, 1987, METHOD ENZYMOL","Lichtenthaler Hk, 1987, METHOD ENZYMOL, V148, P350",False,1,"None"
"Liebezeit Gerd, 2008, SENCKENBERGIANA MARITIMA","Liebezeit Gerd, 2008, SENCKENBERGIANA MARITIMA, V38, P1",False,1,"None"
"Lindl T, 2002, ZELL GEWEBEKULTUR","Lindl T, 2002, ZELL GEWEBEKULTUR",False,1,"None"
"Lucena Jj, 2006, J PLANT NUTR","Lucena Jj, 2006, J PLANT NUTR, V29, P423",False,1,"None"
"Lymbery Aj, 2006, AQUACULT ENG","Lymbery Aj, 2006, AQUACULT ENG, V34, P1",False,2,"None"
"Petrea S M, 2013, BULLETIN OF UNIVERSITY OF AGRICULTURAL SCIENCES AND VETERINARY MEDICINE CLUJ-NAPOCA. ANIMAL SCIENCE AND BIOTECHNOLOGIES","Petrea S M, 2013, BULLETIN OF UNIVERSITY OF AGRICULTURAL SCIENCES AND VETERINARY MEDICINE CLUJ-NAPOCA. ANIMAL SCIENCE AND BIOTECHNOLOGIES, V70, P45",False,1,"None"
"Römheld V, 2000, J PLANT NUTR","Römheld V, 2000, J PLANT NUTR, V23, P1629",False,1,"None"
"Rozema J, 2013, ENVIRON EXP BOT","Rozema J, 2013, ENVIRON EXP BOT, V92, P83",False,2,"None"
"Sleimi Nn, 2002, TASK VEG SC","Sleimi Nn, 2002, TASK VEG SC, V37, P403",False,1,"None"
"Tal Y, 2009, AQUACULTURE","Tal Y, 2009, AQUACULTURE, V286, P28",False,1,"None"
"Turekian Kk, 1968, PRENTICE HALL FDN EA","Turekian Kk, 1968, PRENTICE HALL FDN EA",False,1,"None"
"Uren Nc, 2007, RHIZOSPHERE BIOCH OR","Uren Nc, 2007, RHIZOSPHERE BIOCH OR, P35",False,1,"None"
"Van Bussel Cgj, 2012, AQUACULTURE","Van Bussel Cgj, 2012, AQUACULTURE, V326, P163",False,2,"None"
"Ventura Y, 2013, FUNCT PLANT BIOL","Ventura Y, 2013, FUNCT PLANT BIOL, V40, P968",False,1,"None"
"Ventura Y, 2013, ENVIRON EXP BOT","Ventura Y, 2013, ENVIRON EXP BOT, V92, P144",False,2,"None"
"Ventura Y, 2010, SCI HORTIC-AMSTERDAM","Ventura Y, 2010, SCI HORTIC-AMSTERDAM, V126, P395",False,1,"None"
"Verhoeven Jta, 1999, ECOL ENG","Verhoeven Jta, 1999, ECOL ENG, V12, P5",False,1,"None"
"Vymazal J, 2010, WATER-SUI","Vymazal J, 2010, WATER-SUI, V2, P530",False,1,"None"
"Westholm Lj, 2006, WATER RES","Westholm Lj, 2006, WATER RES, V40, P23",False,1,"None"
"Wu Y, 2008, ECOL ENG","Wu Y, 2008, ECOL ENG, V34, P137",False,1,"None"
"Zhang Jz, 2006, MAR CHEM","Zhang Jz, 2006, MAR CHEM, V99, P220",False,1,"None"
"Beaumont Hje, 2004, J BACTERIOL","Beaumont Hje, 2004, J BACTERIOL, V186, P4417",False,1,"None"
"Bernstein S, 2011, AQUAPONIC GARDENING","Bernstein S, 2011, AQUAPONIC GARDENING",False,3,"None"
"Castine Sa, 2012, PLOS ONE","Castine Sa, 2012, PLOS ONE, V7",False,1,"None"
"Chen Pz, 2012, BIORESOURCE TECHNOL","Chen Pz, 2012, BIORESOURCE TECHNOL, V116, P266",False,1,"None"
"Chipperfield M, 2009, NAT GEOSCI","Chipperfield M, 2009, NAT GEOSCI, V2, P742",False,1,"None"
"Connolly Jm, 2015, NPJ BIOFILMS MICROBI","Connolly Jm, 2015, NPJ BIOFILMS MICROBI, V1",False,1,"None"
